EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16462,  EMA_20: 1.16459, EMA_9: 1.16455 - 20250821000100
TSLA - MA Alert - 1 - price: 325.00 - SMA_20: 320.40,  EMA_20: 322.06, EMA_9: 322.46 - 20250821043105
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16555,  EMA_20: 1.16541, EMA_9: 1.16545 - 20250821043303
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16557,  EMA_20: 1.16544, EMA_9: 1.16550 - 20250821043400
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16558,  EMA_20: 1.16547, EMA_9: 1.16556 - 20250821043501
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16557,  EMA_20: 1.16549, EMA_9: 1.16557 - 20250821043600
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16557,  EMA_20: 1.16549, EMA_9: 1.16555 - 20250821043700
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16557,  EMA_20: 1.16551, EMA_9: 1.16558 - 20250821044000
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16556,  EMA_20: 1.16551, EMA_9: 1.16557 - 20250821044203
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16553,  EMA_20: 1.16550, EMA_9: 1.16553 - 20250821044300
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16550,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821044901
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16548,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821045200
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16548,  EMA_20: 1.16549, EMA_9: 1.16551 - 20250821045600
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16547,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821050100
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16547,  EMA_20: 1.16549, EMA_9: 1.16551 - 20250821050902
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16549,  EMA_20: 1.16551, EMA_9: 1.16555 - 20250821051101
EURUSD - MA Alert - 1 - price: 1.16610 - SMA_20: 1.16563,  EMA_20: 1.16566, EMA_9: 1.16580 - 20250821051900
EURUSD - MA Alert - 1 - price: 1.16590 - SMA_20: 1.16566,  EMA_20: 1.16568, EMA_9: 1.16582 - 20250821052201
COIN - MA Alert - 1 - price: 303.00 - SMA_20: 302.25,  EMA_20: 301.90, EMA_9: 302.90 - 20250821052300
META - MA Alert - 1 - price: 746.00 - SMA_20: 743.95,  EMA_20: 744.35, EMA_9: 746.31 - 20250821052400
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16567,  EMA_20: 1.16570, EMA_9: 1.16582 - 20250821053000
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16568,  EMA_20: 1.16570, EMA_9: 1.16579 - 20250821053101
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16567,  EMA_20: 1.16569, EMA_9: 1.16576 - 20250821053201
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16567,  EMA_20: 1.16570, EMA_9: 1.16576 - 20250821053900
EURUSD - MA Alert - 1 - price: 1.16590 - SMA_20: 1.16569,  EMA_20: 1.16572, EMA_9: 1.16579 - 20250821054102
EURUSD - MA Alert - 1 - price: 1.16600 - SMA_20: 1.16571,  EMA_20: 1.16574, EMA_9: 1.16583 - 20250821054300
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16572,  EMA_20: 1.16575, EMA_9: 1.16583 - 20250821055200
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16573,  EMA_20: 1.16574, EMA_9: 1.16580 - 20250821055801
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16574,  EMA_20: 1.16573, EMA_9: 1.16576 - 20250821055900
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16575,  EMA_20: 1.16571, EMA_9: 1.16571 - 20250821060000
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16574,  EMA_20: 1.16568, EMA_9: 1.16565 - 20250821060100
MSTR - MA Alert - 1 - price: 342.00 - SMA_20: 341.75,  EMA_20: 341.61, EMA_9: 342.94 - 20250821060324
CRWV - MA Alert - 1 - price: 94.00 - SMA_20: 90.30,  EMA_20: 91.55, EMA_9: 91.88 - 20250821060413
COIN - MA Alert - 1 - price: 302.00 - SMA_20: 302.40,  EMA_20: 301.91, EMA_9: 302.72 - 20250821060500
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16574,  EMA_20: 1.16567, EMA_9: 1.16564 - 20250821060901
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16574,  EMA_20: 1.16565, EMA_9: 1.16559 - 20250821061102
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16573,  EMA_20: 1.16561, EMA_9: 1.16553 - 20250821061201
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16570,  EMA_20: 1.16557, EMA_9: 1.16547 - 20250821061400
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16567,  EMA_20: 1.16553, EMA_9: 1.16539 - 20250821061701
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16562,  EMA_20: 1.16548, EMA_9: 1.16531 - 20250821061800
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16558,  EMA_20: 1.16545, EMA_9: 1.16529 - 20250821063601
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16553,  EMA_20: 1.16541, EMA_9: 1.16523 - 20250821064001
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16548,  EMA_20: 1.16536, EMA_9: 1.16517 - 20250821064200
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16544,  EMA_20: 1.16534, EMA_9: 1.16515 - 20250821065300
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16540,  EMA_20: 1.16529, EMA_9: 1.16510 - 20250821065900
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16538,  EMA_20: 1.16528, EMA_9: 1.16510 - 20250821070100
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16532,  EMA_20: 1.16527, EMA_9: 1.16516 - 20250821070200
META - MA Alert - 1 - price: 745.00 - SMA_20: 744.10,  EMA_20: 744.41, EMA_9: 746.05 - 20250821070500
NFLX - MA Alert - 1 - price: 1211.00 - SMA_20: 1211.70,  EMA_20: 1210.82, EMA_9: 1211.34 - 20250821070700
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16529,  EMA_20: 1.16528, EMA_9: 1.16521 - 20250821070701
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16527,  EMA_20: 1.16530, EMA_9: 1.16526 - 20250821070803
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16527,  EMA_20: 1.16537, EMA_9: 1.16541 - 20250821071300
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16527,  EMA_20: 1.16538, EMA_9: 1.16542 - 20250821071701
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16526,  EMA_20: 1.16537, EMA_9: 1.16540 - 20250821072000
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16525,  EMA_20: 1.16536, EMA_9: 1.16536 - 20250821072401
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16524,  EMA_20: 1.16533, EMA_9: 1.16531 - 20250821072701
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16523,  EMA_20: 1.16530, EMA_9: 1.16524 - 20250821072800
NFLX - MA Alert - 1 - price: 1214.00 - SMA_20: 1212.30,  EMA_20: 1211.40, EMA_9: 1212.22 - 20250821072900
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16522,  EMA_20: 1.16526, EMA_9: 1.16518 - 20250821073100
EURUSD - MA Alert - 1 - price: 1.16480 - SMA_20: 1.16521,  EMA_20: 1.16522, EMA_9: 1.16510 - 20250821073400
EURUSD - MA Alert - 1 - price: 1.16480 - SMA_20: 1.16516,  EMA_20: 1.16509, EMA_9: 1.16491 - 20250821073600
EURUSD - MA Alert - 1 - price: 1.16460 - SMA_20: 1.16513,  EMA_20: 1.16504, EMA_9: 1.16485 - 20250821074400
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16511,  EMA_20: 1.16499, EMA_9: 1.16478 - 20250821074602
EURUSD - MA Alert - 1 - price: 1.16420 - SMA_20: 1.16498,  EMA_20: 1.16481, EMA_9: 1.16454 - 20250821074700
MSTR - MA Alert - 1 - price: 341.00 - SMA_20: 341.70,  EMA_20: 341.56, EMA_9: 342.55 - 20250821074804
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16493,  EMA_20: 1.16477, EMA_9: 1.16451 - 20250821074901
TSLA - MA Alert - 1 - price: 323.00 - SMA_20: 320.45,  EMA_20: 322.15, EMA_9: 322.57 - 20250821075003
META - MA Alert - 1 - price: 744.00 - SMA_20: 744.30,  EMA_20: 744.37, EMA_9: 745.64 - 20250821075016
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16488,  EMA_20: 1.16474, EMA_9: 1.16451 - 20250821075103
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16481,  EMA_20: 1.16470, EMA_9: 1.16447 - 20250821075600
EURUSD - MA Alert - 1 - price: 1.16420 - SMA_20: 1.16474,  EMA_20: 1.16465, EMA_9: 1.16441 - 20250821075700
EURUSD - MA Alert - 1 - price: 1.16420 - SMA_20: 1.16454,  EMA_20: 1.16451, EMA_9: 1.16426 - 20250821075801
NFLX - MA Alert - 1 - price: 1214.00 - SMA_20: 1212.75,  EMA_20: 1212.33, EMA_9: 1213.54 - 20250821080152
EURUSD - MA Alert - 1 - price: 1.16400 - SMA_20: 1.16448,  EMA_20: 1.16446, EMA_9: 1.16421 - 20250821080200
EURUSD - MA Alert - 1 - price: 1.16390 - SMA_20: 1.16442,  EMA_20: 1.16441, EMA_9: 1.16415 - 20250821080402
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16462,  EMA_20: 1.16459, EMA_9: 1.16455 - 20250821000100
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16459,  EMA_20: 1.16457, EMA_9: 1.16452 - 20250821000900
EURUSD - MA Alert - 1 - price: 1.16460 - SMA_20: 1.16459,  EMA_20: 1.16458, EMA_9: 1.16454 - 20250821002400
EURUSD - MA Alert - 1 - price: 1.16470 - SMA_20: 1.16459,  EMA_20: 1.16459, EMA_9: 1.16457 - 20250821003300
EURUSD - MA Alert - 1 - price: 1.16480 - SMA_20: 1.16459,  EMA_20: 1.16461, EMA_9: 1.16462 - 20250821003400
EURUSD - MA Alert - 1 - price: 1.16460 - SMA_20: 1.16458,  EMA_20: 1.16461, EMA_9: 1.16461 - 20250821005718
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16457,  EMA_20: 1.16460, EMA_9: 1.16459 - 20250821011207
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16456,  EMA_20: 1.16458, EMA_9: 1.16455 - 20250821011301
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16455,  EMA_20: 1.16455, EMA_9: 1.16450 - 20250821011402
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16453,  EMA_20: 1.16451, EMA_9: 1.16443 - 20250821011800
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16452,  EMA_20: 1.16451, EMA_9: 1.16445 - 20250821012202
EURUSD - MA Alert - 1 - price: 1.16460 - SMA_20: 1.16451,  EMA_20: 1.16452, EMA_9: 1.16448 - 20250821012404
EURUSD - MA Alert - 1 - price: 1.16470 - SMA_20: 1.16451,  EMA_20: 1.16453, EMA_9: 1.16452 - 20250821012703
EURUSD - MA Alert - 1 - price: 1.16480 - SMA_20: 1.16453,  EMA_20: 1.16456, EMA_9: 1.16458 - 20250821014601
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16455,  EMA_20: 1.16459, EMA_9: 1.16464 - 20250821015801
EURUSD - MA Alert - 1 - price: 1.16470 - SMA_20: 1.16457,  EMA_20: 1.16460, EMA_9: 1.16465 - 20250821020501
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16457,  EMA_20: 1.16459, EMA_9: 1.16461 - 20250821020603
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16456,  EMA_20: 1.16457, EMA_9: 1.16457 - 20250821020900
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16455,  EMA_20: 1.16455, EMA_9: 1.16452 - 20250821021200
EURUSD - MA Alert - 1 - price: 1.16450 - SMA_20: 1.16455,  EMA_20: 1.16454, EMA_9: 1.16451 - 20250821021801
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16454,  EMA_20: 1.16452, EMA_9: 1.16447 - 20250821022000
EURUSD - MA Alert - 1 - price: 1.16420 - SMA_20: 1.16451,  EMA_20: 1.16449, EMA_9: 1.16442 - 20250821022102
EURUSD - MA Alert - 1 - price: 1.16410 - SMA_20: 1.16448,  EMA_20: 1.16445, EMA_9: 1.16435 - 20250821022200
EURUSD - MA Alert - 1 - price: 1.16400 - SMA_20: 1.16445,  EMA_20: 1.16441, EMA_9: 1.16428 - 20250821022300
EURUSD - MA Alert - 1 - price: 1.16370 - SMA_20: 1.16436,  EMA_20: 1.16425, EMA_9: 1.16404 - 20250821022400
EURUSD - MA Alert - 1 - price: 1.16360 - SMA_20: 1.16433,  EMA_20: 1.16419, EMA_9: 1.16395 - 20250821022700
EURUSD - MA Alert - 1 - price: 1.16350 - SMA_20: 1.16428,  EMA_20: 1.16412, EMA_9: 1.16386 - 20250821022800
EURUSD - MA Alert - 1 - price: 1.16340 - SMA_20: 1.16423,  EMA_20: 1.16405, EMA_9: 1.16377 - 20250821023400
EURUSD - MA Alert - 1 - price: 1.16330 - SMA_20: 1.16416,  EMA_20: 1.16398, EMA_9: 1.16368 - 20250821023500
EURUSD - MA Alert - 1 - price: 1.16320 - SMA_20: 1.16409,  EMA_20: 1.16391, EMA_9: 1.16358 - 20250821024500
EURUSD - MA Alert - 1 - price: 1.16310 - SMA_20: 1.16400,  EMA_20: 1.16383, EMA_9: 1.16348 - 20250821024600
EURUSD - MA Alert - 1 - price: 1.16320 - SMA_20: 1.16383,  EMA_20: 1.16370, EMA_9: 1.16335 - 20250821024803
EURUSD - MA Alert - 1 - price: 1.16300 - SMA_20: 1.16375,  EMA_20: 1.16363, EMA_9: 1.16328 - 20250821025301
EURUSD - MA Alert - 1 - price: 1.16290 - SMA_20: 1.16367,  EMA_20: 1.16356, EMA_9: 1.16320 - 20250821025401
EURUSD - MA Alert - 1 - price: 1.16270 - SMA_20: 1.16351,  EMA_20: 1.16341, EMA_9: 1.16304 - 20250821025600
EURUSD - MA Alert - 1 - price: 1.16290 - SMA_20: 1.16343,  EMA_20: 1.16337, EMA_9: 1.16301 - 20250821025700
EURUSD - MA Alert - 1 - price: 1.16270 - SMA_20: 1.16335,  EMA_20: 1.16330, EMA_9: 1.16295 - 20250821030302
EURUSD - MA Alert - 1 - price: 1.16290 - SMA_20: 1.16329,  EMA_20: 1.16326, EMA_9: 1.16294 - 20250821030704
EURUSD - MA Alert - 1 - price: 1.16300 - SMA_20: 1.16323,  EMA_20: 1.16324, EMA_9: 1.16295 - 20250821030801
EURUSD - MA Alert - 1 - price: 1.16310 - SMA_20: 1.16319,  EMA_20: 1.16323, EMA_9: 1.16298 - 20250821030900
EURUSD - MA Alert - 1 - price: 1.16330 - SMA_20: 1.16313,  EMA_20: 1.16323, EMA_9: 1.16308 - 20250821031304
EURUSD - MA Alert - 1 - price: 1.16360 - SMA_20: 1.16311,  EMA_20: 1.16330, EMA_9: 1.16329 - 20250821031602
EURUSD - MA Alert - 1 - price: 1.16410 - SMA_20: 1.16329,  EMA_20: 1.16355, EMA_9: 1.16373 - 20250821031701
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16340,  EMA_20: 1.16367, EMA_9: 1.16392 - 20250821032000
EURUSD - MA Alert - 1 - price: 1.16410 - SMA_20: 1.16346,  EMA_20: 1.16371, EMA_9: 1.16396 - 20250821032200
EURUSD - MA Alert - 1 - price: 1.16420 - SMA_20: 1.16360,  EMA_20: 1.16379, EMA_9: 1.16401 - 20250821032401
EURUSD - MA Alert - 1 - price: 1.16430 - SMA_20: 1.16367,  EMA_20: 1.16383, EMA_9: 1.16407 - 20250821032501
EURUSD - MA Alert - 1 - price: 1.16440 - SMA_20: 1.16375,  EMA_20: 1.16389, EMA_9: 1.16414 - 20250821033100
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16423,  EMA_20: 1.16429, EMA_9: 1.16464 - 20250821033200
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16431,  EMA_20: 1.16437, EMA_9: 1.16473 - 20250821033300
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16447,  EMA_20: 1.16453, EMA_9: 1.16492 - 20250821033601
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16455,  EMA_20: 1.16461, EMA_9: 1.16501 - 20250821033700
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16471,  EMA_20: 1.16478, EMA_9: 1.16521 - 20250821033800
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16486,  EMA_20: 1.16493, EMA_9: 1.16535 - 20250821034100
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16499,  EMA_20: 1.16503, EMA_9: 1.16541 - 20250821034200
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16507,  EMA_20: 1.16510, EMA_9: 1.16546 - 20250821034300
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16514,  EMA_20: 1.16514, EMA_9: 1.16547 - 20250821034800
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16521,  EMA_20: 1.16519, EMA_9: 1.16552 - 20250821035100
EURUSD - MA Alert - 1 - price: 1.16590 - SMA_20: 1.16535,  EMA_20: 1.16531, EMA_9: 1.16564 - 20250821035600
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16547,  EMA_20: 1.16542, EMA_9: 1.16573 - 20250821035800
MSTR - MA Alert - 1 - price: 344.00 - SMA_20: 341.55,  EMA_20: 341.42, EMA_9: 343.21 - 20250821040106
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16552,  EMA_20: 1.16544, EMA_9: 1.16572 - 20250821040200
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16558,  EMA_20: 1.16546, EMA_9: 1.16566 - 20250821040300
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16559,  EMA_20: 1.16546, EMA_9: 1.16561 - 20250821040600
META - MA Alert - 1 - price: 748.00 - SMA_20: 743.70,  EMA_20: 744.17, EMA_9: 746.39 - 20250821040900
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16560,  EMA_20: 1.16544, EMA_9: 1.16555 - 20250821041502
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16559,  EMA_20: 1.16542, EMA_9: 1.16548 - 20250821041600
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16558,  EMA_20: 1.16539, EMA_9: 1.16540 - 20250821041701
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16557,  EMA_20: 1.16538, EMA_9: 1.16538 - 20250821042301
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16555,  EMA_20: 1.16539, EMA_9: 1.16541 - 20250821043100
TSLA - MA Alert - 1 - price: 325.00 - SMA_20: 320.40,  EMA_20: 322.06, EMA_9: 322.46 - 20250821043105
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16555,  EMA_20: 1.16541, EMA_9: 1.16545 - 20250821043303
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16557,  EMA_20: 1.16544, EMA_9: 1.16550 - 20250821043400
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16558,  EMA_20: 1.16547, EMA_9: 1.16556 - 20250821043501
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16557,  EMA_20: 1.16549, EMA_9: 1.16557 - 20250821043600
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16557,  EMA_20: 1.16549, EMA_9: 1.16555 - 20250821043700
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16557,  EMA_20: 1.16551, EMA_9: 1.16558 - 20250821044000
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16556,  EMA_20: 1.16551, EMA_9: 1.16557 - 20250821044203
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16553,  EMA_20: 1.16550, EMA_9: 1.16553 - 20250821044300
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16550,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821044901
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16548,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821045200
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16548,  EMA_20: 1.16549, EMA_9: 1.16551 - 20250821045600
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16547,  EMA_20: 1.16548, EMA_9: 1.16549 - 20250821050100
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16547,  EMA_20: 1.16549, EMA_9: 1.16551 - 20250821050902
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16549,  EMA_20: 1.16551, EMA_9: 1.16555 - 20250821051101
EURUSD - MA Alert - 1 - price: 1.16610 - SMA_20: 1.16563,  EMA_20: 1.16566, EMA_9: 1.16580 - 20250821051900
EURUSD - MA Alert - 1 - price: 1.16590 - SMA_20: 1.16566,  EMA_20: 1.16568, EMA_9: 1.16582 - 20250821052201
COIN - MA Alert - 1 - price: 303.00 - SMA_20: 302.25,  EMA_20: 301.90, EMA_9: 302.90 - 20250821052300
META - MA Alert - 1 - price: 746.00 - SMA_20: 743.95,  EMA_20: 744.35, EMA_9: 746.31 - 20250821052400
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16567,  EMA_20: 1.16570, EMA_9: 1.16582 - 20250821053000
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16568,  EMA_20: 1.16570, EMA_9: 1.16579 - 20250821053101
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16567,  EMA_20: 1.16569, EMA_9: 1.16576 - 20250821053201
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16567,  EMA_20: 1.16570, EMA_9: 1.16576 - 20250821053900
EURUSD - MA Alert - 1 - price: 1.16590 - SMA_20: 1.16569,  EMA_20: 1.16572, EMA_9: 1.16579 - 20250821054102
EURUSD - MA Alert - 1 - price: 1.16600 - SMA_20: 1.16571,  EMA_20: 1.16574, EMA_9: 1.16583 - 20250821054300
EURUSD - MA Alert - 1 - price: 1.16580 - SMA_20: 1.16572,  EMA_20: 1.16575, EMA_9: 1.16583 - 20250821055200
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16573,  EMA_20: 1.16574, EMA_9: 1.16580 - 20250821055801
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16574,  EMA_20: 1.16573, EMA_9: 1.16576 - 20250821055900
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16575,  EMA_20: 1.16571, EMA_9: 1.16571 - 20250821060000
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16574,  EMA_20: 1.16568, EMA_9: 1.16565 - 20250821060100
MSTR - MA Alert - 1 - price: 342.00 - SMA_20: 341.75,  EMA_20: 341.61, EMA_9: 342.94 - 20250821060324
CRWV - MA Alert - 1 - price: 94.00 - SMA_20: 90.30,  EMA_20: 91.55, EMA_9: 91.88 - 20250821060413
COIN - MA Alert - 1 - price: 302.00 - SMA_20: 302.40,  EMA_20: 301.91, EMA_9: 302.72 - 20250821060500
EURUSD - MA Alert - 1 - price: 1.16560 - SMA_20: 1.16574,  EMA_20: 1.16567, EMA_9: 1.16564 - 20250821060901
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16574,  EMA_20: 1.16565, EMA_9: 1.16559 - 20250821061102
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16573,  EMA_20: 1.16561, EMA_9: 1.16553 - 20250821061201
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16570,  EMA_20: 1.16557, EMA_9: 1.16547 - 20250821061400
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16567,  EMA_20: 1.16553, EMA_9: 1.16539 - 20250821061701
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16562,  EMA_20: 1.16548, EMA_9: 1.16531 - 20250821061800
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16558,  EMA_20: 1.16545, EMA_9: 1.16529 - 20250821063601
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16553,  EMA_20: 1.16541, EMA_9: 1.16523 - 20250821064001
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16548,  EMA_20: 1.16536, EMA_9: 1.16517 - 20250821064200
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16544,  EMA_20: 1.16534, EMA_9: 1.16515 - 20250821065300
EURUSD - MA Alert - 1 - price: 1.16490 - SMA_20: 1.16540,  EMA_20: 1.16529, EMA_9: 1.16510 - 20250821065900
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16538,  EMA_20: 1.16528, EMA_9: 1.16510 - 20250821070100
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16532,  EMA_20: 1.16527, EMA_9: 1.16516 - 20250821070200
META - MA Alert - 1 - price: 745.00 - SMA_20: 744.10,  EMA_20: 744.41, EMA_9: 746.05 - 20250821070500
NFLX - MA Alert - 1 - price: 1211.00 - SMA_20: 1211.70,  EMA_20: 1210.82, EMA_9: 1211.34 - 20250821070700
EURUSD - MA Alert - 1 - price: 1.16540 - SMA_20: 1.16529,  EMA_20: 1.16528, EMA_9: 1.16521 - 20250821070701
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16527,  EMA_20: 1.16530, EMA_9: 1.16526 - 20250821070803
EURUSD - MA Alert - 1 - price: 1.16570 - SMA_20: 1.16527,  EMA_20: 1.16537, EMA_9: 1.16541 - 20250821071300
EURUSD - MA Alert - 1 - price: 1.16550 - SMA_20: 1.16527,  EMA_20: 1.16538, EMA_9: 1.16542 - 20250821071701
EURUSD - MA Alert - 1 - price: 1.16530 - SMA_20: 1.16526,  EMA_20: 1.16537, EMA_9: 1.16540 - 20250821072000
EURUSD - MA Alert - 1 - price: 1.16520 - SMA_20: 1.16525,  EMA_20: 1.16536, EMA_9: 1.16536 - 20250821072401
EURUSD - MA Alert - 1 - price: 1.16510 - SMA_20: 1.16524,  EMA_20: 1.16533, EMA_9: 1.16531 - 20250821072701
EURUSD - MA Alert - 1 - price: 1.16500 - SMA_20: 1.16523,  EMA_20: 1.16530, EMA_9: 1.16524 - 20250821072800
